EntryPrice,win_loss,long_short,entry_month,entry_date,entry_day,entry_hour
1.14038,loss,short,7,13,3,8
1.14038,loss,short,7,13,3,8
1.17643,loss,short,8,4,4,12
1.17643,loss,short,8,4,4,12
1.17643,loss,short,8,4,4,12
1.17519,loss,short,8,8,1,12
1.17519,loss,short,8,8,1,12
1.17519,win,short,8,8,1,12
1.17519,loss,short,8,8,1,12
1.17519,loss,short,8,8,1,12
1.17597,loss,short,8,11,4,4
1.17597,loss,short,8,11,4,4
1.17597,loss,short,8,11,4,4
1.17597,loss,short,8,11,4,4
1.17597,loss,short,8,11,4,4
1.17597,loss,short,8,11,4,4
1.17831,loss,short,8,14,0,12
1.17831,loss,short,8,14,0,12
1.17831,loss,short,8,14,0,12
1.17831,loss,short,8,14,0,12
1.17831,loss,short,8,14,0,12
1.17829,loss,short,8,14,0,20
1.17829,loss,short,8,14,0,20
1.17829,loss,short,8,14,0,20
1.17497,loss,short,8,15,1,4
1.19312,win,short,9,24,6,20
1.18947,win,short,9,24,6,12
1.18894,win,short,9,20,2,16
1.18742,win,short,9,13,2,12
1.19622,win,short,9,11,0,16
1.18666,loss,short,9,1,4,12
1.19149,win,short,9,1,4,4
1.18901,win,short,8,30,2,12
1.17819,loss,short,8,23,2,4
1.17645,loss,short,8,22,1,16
1.17627,loss,short,8,22,1,8
1.1758,loss,short,8,21,0,4
1.17452,loss,short,8,17,3,8
1.17497,loss,short,8,15,1,4
1.18203,loss,long,9,29,4,8
1.18203,loss,long,9,29,4,8
1.18109,loss,long,10,1,6,16
1.18109,loss,long,10,1,6,16
1.17595,loss,long,10,4,2,8
1.17595,loss,long,10,4,2,8
1.17453,loss,short,10,9,0,4
1.17375,win,long,10,9,0,8
1.17775,win,long,10,10,1,0
1.17413,win,long,10,9,0,16
1.17375,win,long,10,9,0,8
1.18077,win,short,10,15,6,20
1.18077,win,short,10,15,6,20
1.17777,win,short,10,20,4,12
1.17777,loss,short,10,20,4,12
1.17598,loss,short,10,24,1,20
1.16584,win,short,10,26,3,12
1.17598,win,short,10,24,1,20
1.16482,win,long,11,2,3,4
1.16482,loss,long,11,2,3,4
1.16589,loss,long,11,2,3,12
1.16314,win,long,11,9,3,8
1.16589,win,long,11,2,3,12
1.17363,loss,short,11,20,0,0
1.17363,loss,short,11,20,0,0
1.17338,loss,short,11,20,0,16
1.17338,loss,short,11,20,0,16
1.18468,loss,short,11,28,1,16
1.18468,loss,short,11,28,1,16
1.18468,loss,short,11,28,1,16
1.19039,win,short,11,30,3,8
1.18344,win,short,12,5,1,8
1.18492,win,short,12,4,0,4
1.18727,win,short,12,3,6,20
1.18947,win,short,12,1,4,12
1.19039,win,short,11,30,3,8
1.17725,loss,short,12,11,0,16
1.17725,loss,short,12,11,0,16
1.17856,win,short,12,14,3,20
1.17856,loss,short,12,14,3,20
1.17549,loss,short,12,15,4,12
1.17549,loss,short,12,15,4,12
1.17944,win,long,12,19,1,0
1.20037,win,short,1,8,0,4
1.19858,loss,long,1,10,2,8
1.20369,win,long,1,11,3,12
1.19858,win,long,1,10,2,8
1.21939,loss,short,1,17,2,20
1.21939,loss,short,1,17,2,20
1.224,win,long,1,22,0,8
1.22364,win,long,1,21,6,20
1.23777,loss,short,1,29,0,12
1.23777,loss,short,1,29,0,12
1.23478,loss,short,1,30,1,0
1.23478,loss,short,1,30,1,0
1.23478,loss,short,1,30,1,0
1.24301,loss,short,2,1,3,4
1.24301,win,short,2,1,3,4
1.24301,loss,short,2,1,3,4
1.24692,win,short,2,2,4,12
1.24692,win,short,2,2,4,12
1.2461,loss,short,2,4,6,20
1.2461,win,short,2,4,6,20
1.24083,win,short,2,19,0,12
1.24015,win,short,2,18,6,12
1.23168,win,short,2,13,1,0
1.24208,win,short,2,5,0,12
1.2461,win,short,2,4,6,20
1.23456,loss,long,2,26,0,4
1.23456,loss,long,2,26,0,4
1.23267,loss,long,2,27,1,0
1.22729,win,long,3,1,3,20
1.22736,win,long,2,27,1,8
1.23267,win,long,2,27,1,0
1.23142,loss,short,3,8,3,12
1.23142,loss,short,3,8,3,12
1.23297,loss,short,3,13,1,4
1.23297,loss,short,3,13,1,4
1.23028,loss,short,3,15,3,12
1.23028,loss,short,3,15,3,12
1.23028,loss,short,3,15,3,12
1.22727,loss,short,3,20,1,8
1.22727,loss,short,3,20,1,8
1.23202,win,short,3,22,3,16
1.23202,loss,short,3,22,3,16
1.23202,loss,short,3,22,3,16
1.23127,loss,short,3,28,2,12
1.23127,loss,short,3,28,2,12
1.23127,loss,short,3,28,2,12
1.23428,win,short,4,19,3,16
1.23678,win,short,4,17,1,12
1.23642,win,short,4,16,0,4
1.23225,win,short,4,13,4,4
1.23293,win,short,4,12,3,20
1.23304,win,short,4,12,3,12
1.23112,win,short,4,9,0,8
1.23127,loss,short,3,28,2,12
1.19179,win,long,5,10,3,16
1.19179,loss,long,5,10,3,16
1.19437,loss,long,5,11,4,8
1.19437,loss,long,5,11,4,8
1.19314,loss,long,5,15,1,0
1.19314,loss,long,5,15,1,0
1.19314,loss,long,5,15,1,0
1.17726,loss,long,5,22,1,8
1.17202,win,long,6,5,1,16
1.16835,win,long,6,4,0,0
1.16648,win,long,5,30,2,16
1.17726,win,long,5,22,1,8
1.17668,loss,short,6,8,4,8
1.17668,loss,short,6,8,4,8
1.17867,loss,long,6,12,1,8
1.17458,loss,short,6,12,1,16
1.17722,loss,long,6,13,2,12
1.17722,loss,long,6,13,2,12
1.16229,loss,long,6,21,3,12
1.16229,loss,long,6,21,3,12
1.16339,loss,long,6,27,2,4
1.16339,win,long,6,27,2,4
1.16339,win,long,6,27,2,4
1.16339,win,long,6,27,2,4
1.16331,win,long,6,29,4,0
1.16331,win,long,6,29,4,0
1.16331,win,long,6,29,4,0
1.16303,win,long,7,2,0,20
1.16303,win,long,7,2,0,20
1.16468,win,long,7,3,1,4
1.16468,win,long,7,3,1,4
1.16591,loss,long,7,4,2,16
1.16591,win,long,7,4,2,16
1.17357,loss,long,7,10,1,16
1.17357,loss,long,7,10,1,16
1.17158,loss,long,7,16,0,4
1.17158,loss,long,7,16,0,4
1.17158,loss,long,7,16,0,4
1.1725,loss,long,7,20,4,12
1.1725,loss,long,7,20,4,12
1.17061,loss,long,7,24,1,8
1.17061,loss,long,7,24,1,8
1.16925,loss,long,7,25,2,4
1.16925,loss,long,7,25,2,4
1.17313,loss,long,7,25,2,16
1.17313,loss,long,7,25,2,16
1.17108,loss,long,7,30,0,8
1.14436,win,long,8,17,4,12
1.16191,loss,long,8,8,2,12
1.16051,loss,long,8,7,1,20
1.17108,loss,long,7,30,0,8
1.16627,loss,long,8,30,3,16
1.16627,loss,long,8,30,3,16
1.16627,loss,long,8,30,3,16
1.16662,loss,long,8,31,4,4
1.16662,loss,long,8,31,4,4
1.16662,loss,long,8,31,4,4
1.1624,loss,long,9,5,2,12
1.1624,loss,long,9,5,2,12
1.1624,win,long,9,5,2,12
1.16257,win,long,9,7,4,4
1.16706,win,long,9,19,2,16
1.16901,win,long,9,17,0,8
1.16319,win,long,9,12,2,12
1.15898,win,long,9,11,1,20
1.15845,win,long,9,11,1,4
1.15972,win,long,9,10,0,12
1.16257,win,long,9,7,4,4
1.17489,loss,long,9,26,2,16
1.17489,loss,long,9,26,2,16
1.15244,win,long,10,10,2,12
1.15244,win,long,10,10,2,12
1.15244,win,long,10,10,2,12
1.15987,loss,long,10,15,0,4
1.15987,loss,long,10,15,0,4
1.15473,loss,long,10,17,2,4
1.14217,win,long,11,5,0,12
1.13842,win,long,11,4,6,20
1.14086,win,long,11,1,3,8
1.15021,loss,long,10,22,0,4
1.15473,loss,long,10,17,2,4
1.13988,loss,long,11,8,3,12
1.13988,loss,long,11,8,3,12
1.13089,loss,long,11,14,2,12
1.13089,win,long,11,14,2,12
1.13089,win,long,11,14,2,12
1.13429,win,long,11,15,3,0
1.13429,loss,long,11,15,3,0
1.13429,loss,long,11,15,3,0
1.13232,loss,long,11,15,3,16
1.13232,win,long,11,15,3,16
1.13232,win,long,11,15,3,16
1.13746,loss,long,11,21,2,4
1.13746,loss,long,11,21,2,4
1.13746,loss,long,11,21,2,4
1.13897,loss,long,11,21,2,12
1.13897,loss,long,11,21,2,12
1.13897,loss,long,11,21,2,12
1.14047,loss,long,11,22,3,0
1.14047,loss,long,11,22,3,0
1.14047,loss,long,11,22,3,0
1.13678,loss,long,11,28,2,16
1.13678,loss,long,11,28,2,16
1.13389,loss,long,12,3,0,4
1.13389,win,long,12,3,0,4
1.13389,loss,long,12,3,0,4
1.13389,win,long,12,3,0,4
1.1367,loss,long,12,3,0,20
1.1367,win,long,12,3,0,20
1.142,win,long,1,6,6,20
1.14346,win,long,12,27,3,8
1.14113,win,long,12,25,1,20
1.14125,win,long,12,25,1,0
1.14275,win,long,12,24,0,8
1.13653,win,long,12,18,1,8
1.13549,win,long,12,17,0,12
1.13698,win,long,12,12,2,20
1.13624,win,long,12,12,2,12
1.13356,win,long,12,11,1,8
1.13835,win,long,12,6,3,12
1.1367,win,long,12,3,0,20
1.14707,loss,short,1,11,4,12
1.14707,win,short,1,11,4,12
1.1454,win,short,1,15,1,8
1.1454,win,short,1,15,1,8
1.13804,loss,long,1,24,3,0
1.13776,loss,short,1,24,3,8
1.13018,loss,short,1,24,3,16
1.14321,win,short,2,4,0,12
1.13018,loss,short,1,24,3,16
1.13292,loss,long,2,12,1,16
1.13292,loss,long,2,12,1,16
1.13322,loss,long,2,13,2,0
1.13322,loss,long,2,13,2,0
1.13084,loss,long,2,18,0,0
1.13084,win,long,2,18,0,0
1.13084,win,long,2,18,0,0
1.13084,loss,long,2,18,0,0
1.13196,win,long,2,19,1,8
1.13196,loss,long,2,19,1,8
1.12715,win,long,3,12,1,8
1.13651,loss,long,3,3,6,20
1.13962,loss,long,3,1,4,8
1.134,loss,long,2,24,6,20
1.13392,loss,long,2,21,3,20
1.13196,loss,long,2,19,1,8
1.13763,loss,short,3,21,3,16
1.12788,win,short,3,22,4,8
1.13763,win,short,3,21,3,16
1.12296,loss,long,4,3,2,8
1.12296,loss,long,4,3,2,8
1.12417,loss,long,4,3,2,16
1.12417,win,long,4,3,2,16
1.12417,win,long,4,3,2,16
1.12284,win,long,4,5,4,4
1.12284,win,long,4,5,4,4
1.12284,win,long,4,5,4,4
1.12284,loss,long,4,5,4,4
1.12611,loss,long,4,8,0,8
1.12611,loss,long,4,8,0,8
1.12611,loss,long,4,8,0,8
1.12764,loss,long,4,10,2,16
1.12764,loss,long,4,10,2,16
1.12764,loss,long,4,10,2,16
1.12841,loss,long,4,12,4,0
1.12841,loss,long,4,12,4,0
1.12841,loss,long,4,12,4,0
1.12841,loss,long,4,12,4,0
1.13063,loss,long,4,17,2,0
1.13063,loss,long,4,17,2,0
1.13063,loss,long,4,17,2,0
1.13063,loss,long,4,17,2,0
1.12541,loss,long,4,18,3,4
1.11607,win,long,6,2,6,12
1.11739,win,long,5,28,1,8
1.11822,win,long,5,23,3,16
1.11576,win,long,5,21,1,12
1.12243,win,long,5,9,3,12
1.11911,win,long,5,9,3,4
1.11896,win,long,5,8,2,20
1.12069,win,long,5,8,2,0
1.11965,win,long,5,6,0,8
1.11799,win,long,5,5,6,12
1.11817,win,long,5,2,3,8
1.12014,win,long,5,1,2,20
1.11842,win,long,4,29,0,16
1.12541,loss,long,4,18,3,4
1.12926,win,short,6,12,2,16
1.12358,win,long,6,19,2,16
1.13269,win,short,7,1,0,0
1.12526,loss,long,7,10,2,12
1.12526,loss,long,7,10,2,12
1.12526,loss,long,7,10,2,12
1.12666,loss,long,7,14,6,12
1.12666,loss,long,7,14,6,12
1.12627,loss,long,7,15,0,20
1.12627,loss,long,7,15,0,20
1.12493,loss,long,7,18,3,16
1.12493,loss,long,7,18,3,16
1.11579,loss,long,7,30,1,16
1.11213,win,long,8,5,0,0
1.11042,win,long,8,4,6,12
1.11579,win,long,7,30,1,16
1.1193,win,short,8,13,1,0
1.11736,win,short,8,13,1,12
1.1193,win,short,8,13,1,0
1.11454,loss,long,8,23,4,12
1.11454,loss,long,8,23,4,12
1.10928,win,short,8,27,1,12
1.10287,loss,long,9,4,2,8
1.10287,loss,long,9,4,2,8
1.10287,loss,long,9,4,2,8
1.10256,loss,long,9,9,0,4
1.10256,loss,long,9,9,0,4
1.10256,loss,long,9,9,0,4
1.10256,loss,long,9,9,0,4
1.10256,loss,long,9,9,0,4
1.10521,loss,long,9,9,0,12
1.10521,loss,long,9,9,0,12
1.09796,win,long,10,9,2,8
1.09591,win,long,10,2,2,12
1.09239,win,long,10,2,2,0
1.09312,win,long,10,1,1,16
1.10602,loss,long,9,20,4,0
1.10553,loss,long,9,19,3,8
1.10329,loss,long,9,18,2,12
1.10659,loss,long,9,17,1,12
1.10738,loss,long,9,12,3,12
1.10521,loss,long,9,9,0,12
1.10357,win,long,10,15,1,12
1.112,loss,long,10,22,1,20
1.112,loss,long,10,22,1,20
1.11322,loss,long,10,23,2,16
1.11107,win,long,10,29,1,12
1.11322,win,long,10,23,2,16
1.1122,win,short,11,4,0,16
1.10474,win,long,11,15,4,8
1.10225,win,long,11,15,4,0
1.10216,win,long,11,14,3,16
1.1062,win,short,11,21,3,16
1.1062,win,short,11,21,3,16
1.10462,win,short,11,22,4,8
1.10462,win,short,11,22,4,8
1.10167,win,long,12,1,6,20
1.10446,loss,short,12,2,0,8
1.10786,loss,long,12,2,0,12
1.10524,loss,short,12,6,4,12
1.10524,loss,short,12,6,4,12
1.10652,loss,short,12,9,0,16
1.10652,loss,short,12,9,0,16
1.10652,loss,short,12,9,0,16
1.10768,loss,short,12,10,1,4
1.11273,win,short,12,19,3,12
1.11157,win,short,12,18,2,8
1.10768,loss,short,12,10,1,4
1.10846,loss,short,12,26,3,4
1.10846,loss,short,12,26,3,4
1.11702,loss,short,1,2,3,12
1.11435,win,short,1,7,1,12
1.11702,win,short,1,2,3,12
1.11239,loss,short,1,13,0,8
1.11239,loss,short,1,13,0,8
1.11313,loss,short,1,14,1,12
1.11007,win,short,1,17,4,8
1.11395,win,short,1,17,4,0
1.11371,win,short,1,16,3,16
1.11292,win,short,1,14,1,20
1.11313,win,short,1,14,1,12
1.10345,loss,long,1,30,3,12
1.10628,win,long,1,31,4,8
1.10345,win,long,1,30,3,12
1.10591,loss,long,2,3,0,16
1.10591,loss,long,2,3,0,16
1.08564,loss,long,2,21,4,12
1.08638,win,long,2,24,0,12
1.08564,win,long,2,21,4,12
1.1364,loss,long,3,11,2,0
1.1364,loss,long,3,11,2,0
1.12926,loss,long,3,12,3,0
1.12926,loss,long,3,12,3,0
1.08814,loss,long,3,24,1,4
1.08814,win,long,3,24,1,4
1.08813,win,long,3,25,2,16
1.08813,win,long,3,25,2,16
1.10232,loss,long,3,31,1,16
1.10232,loss,long,3,31,1,16
1.10232,loss,long,3,31,1,16
1.08839,loss,long,4,7,1,8
1.08839,win,long,4,7,1,8
1.08633,win,long,4,8,2,8
1.08633,win,long,4,8,2,8
1.09222,loss,long,4,9,3,12
1.09222,loss,long,4,9,3,12
1.09148,loss,long,4,13,0,16
1.09148,loss,long,4,13,0,16
1.09148,loss,long,4,13,0,16
1.08292,loss,long,4,22,2,8
1.08292,win,long,4,22,2,8
1.08519,win,long,4,27,0,4
1.08513,win,long,4,29,2,0
1.08253,win,long,4,28,1,16
1.08327,win,long,4,28,1,8
1.08519,win,long,4,27,0,4
1.0904,win,short,5,4,0,16
1.08336,win,long,5,8,4,0
1.08336,loss,long,5,8,4,0
1.08418,loss,long,5,8,4,12
1.08418,loss,long,5,8,4,12
1.08421,loss,long,5,11,0,0
1.08421,loss,long,5,11,0,0
1.08421,loss,long,5,11,0,0
1.08532,loss,long,5,12,1,12
1.08532,loss,long,5,12,1,12
1.08195,win,long,5,18,0,0
1.0914,win,long,5,18,0,12
1.08195,win,long,5,18,0,0
1.08906,loss,short,5,22,4,8
1.08906,loss,short,5,22,4,8
1.12984,loss,short,6,11,3,16
1.12984,win,short,6,11,3,16
1.12722,loss,short,6,16,1,12
1.12722,win,short,6,16,1,12
1.12722,win,short,6,16,1,12
1.12522,win,short,6,24,2,16
1.12522,win,short,6,24,2,16
1.12486,loss,short,6,29,0,16
1.12486,loss,short,6,29,0,16
1.12486,loss,short,6,29,0,16
1.12486,loss,short,6,29,0,16
1.12092,loss,short,6,30,1,4
1.12092,loss,short,6,30,1,4
1.1205,loss,short,7,1,2,4
1.1205,loss,short,7,1,2,4
1.1205,loss,short,7,1,2,4
1.1234,loss,short,7,2,3,12
1.12416,loss,short,7,3,4,8
1.12416,loss,short,7,3,4,8
1.12726,loss,short,7,9,3,20
1.17681,loss,long,8,2,6,20
1.17681,win,long,8,2,6,20
1.17767,win,long,8,4,1,0
1.17767,loss,long,8,4,1,0
1.17981,loss,long,8,4,1,16
1.17981,loss,long,8,4,1,16
1.17451,loss,short,8,11,1,12
1.18053,win,long,8,12,2,8
1.18513,loss,short,8,19,2,16
1.18513,win,short,8,19,2,16
1.17795,loss,short,8,21,4,8
1.17795,loss,short,8,21,4,8
1.18119,loss,short,8,26,2,0
1.18119,loss,short,8,26,2,0
1.18119,loss,short,8,26,2,0
1.17887,loss,short,8,27,3,8
1.17887,loss,short,8,27,3,8
1.18402,loss,short,9,2,2,8
1.18402,win,short,9,2,2,8
1.18497,win,short,9,16,2,0
1.18497,loss,short,9,16,2,0
1.17997,loss,short,9,16,2,12
1.17997,loss,short,9,16,2,12
1.17408,win,short,9,21,0,8
1.17997,win,short,9,16,2,12
1.16983,win,long,9,29,1,4
1.16983,win,long,9,29,1,4
1.17128,loss,long,10,2,4,4
1.17128,win,long,10,2,4,4
1.17128,win,long,10,2,4,4
1.17242,win,long,10,5,0,0
1.17819,win,long,10,19,0,8
1.17639,win,long,10,8,3,16
1.17587,win,long,10,7,2,4
1.17242,win,long,10,5,0,0
1.17988,loss,short,10,23,4,0
1.17988,loss,short,10,23,4,0
1.18129,loss,short,10,26,0,12
1.17801,win,short,10,27,1,16
1.18241,win,short,10,27,1,8
1.18129,win,short,10,26,0,12
1.17115,loss,long,11,3,1,8
1.17085,win,long,11,4,2,8
1.17115,win,long,11,3,1,8
1.18135,loss,short,11,10,1,8
1.18135,win,short,11,10,1,8
1.17523,loss,short,11,11,2,8
1.17523,loss,short,11,11,2,8
1.1807,win,long,11,12,3,16
1.18263,loss,long,11,13,4,4
1.18263,win,long,11,13,4,4
1.18643,win,long,11,24,1,8
1.18744,win,long,11,22,6,20
1.18576,win,long,11,20,4,12
1.18707,win,long,11,19,3,16
1.18273,win,long,11,19,3,4
1.18263,win,long,11,13,4,4
1.19571,win,long,12,1,1,0
1.21385,loss,long,12,9,2,0
1.21385,loss,long,12,9,2,0
1.21252,win,long,12,10,3,12
1.21317,win,long,12,13,6,20
1.21252,win,long,12,10,3,12
1.21988,loss,short,12,21,0,0
1.21988,win,short,12,21,0,0
1.21637,loss,short,12,22,1,16
1.21637,loss,short,12,22,1,16
1.21902,loss,short,12,23,2,16
1.21902,loss,short,12,23,2,16
1.21902,loss,short,12,23,2,16
1.21807,loss,short,12,24,3,12
1.21807,loss,short,12,24,3,12
1.21807,loss,short,12,24,3,12
1.21901,loss,short,12,27,6,16
1.21901,win,short,12,27,6,16
1.22396,win,short,1,3,6,12
1.22396,win,short,1,3,6,12
1.2259,win,short,1,7,3,8
1.2259,win,short,1,7,3,8
1.21638,win,short,1,13,2,8
1.21638,loss,short,1,13,2,8
1.21092,loss,short,1,20,2,12
1.21092,loss,short,1,20,2,12
1.20867,win,short,2,1,0,8
1.21043,win,short,1,28,3,20
1.20682,win,short,1,27,2,8
1.21429,win,short,1,25,0,12
1.21092,win,short,1,20,2,12
1.20375,win,long,2,7,6,12
1.20375,win,long,2,7,6,12
1.205,win,long,2,8,0,12
1.21649,win,long,2,24,2,16
1.21432,win,long,2,19,4,4
1.20862,win,long,2,18,3,20
1.21244,win,long,2,14,6,12
1.205,win,long,2,8,0,12
1.20727,win,short,3,3,2,12
1.20821,win,short,3,3,2,0
1.21139,win,short,2,26,4,4
1.19287,loss,long,3,10,2,20
1.19287,loss,long,3,10,2,20
1.19451,loss,long,3,14,6,12
1.19451,loss,long,3,14,6,12
1.19094,loss,long,3,16,1,8
1.19094,win,long,3,16,1,8
1.19094,loss,long,3,16,1,8
1.19784,loss,long,3,17,2,16
1.19784,loss,long,3,17,2,16
1.19416,loss,long,3,22,0,12
1.19416,loss,long,3,22,0,12
1.1811,win,long,4,5,0,12
1.17484,win,long,4,5,0,0
1.17711,win,long,4,1,3,12
1.19416,loss,long,3,22,0,12
1.19262,win,long,4,13,1,8
1.20413,loss,long,4,19,0,4
1.20148,loss,short,4,22,3,16
1.20148,loss,short,4,22,3,16
1.20664,loss,short,4,28,2,4
1.20664,win,short,4,28,2,4
1.20664,loss,short,4,28,2,4
1.20395,loss,short,4,30,4,8
1.20395,loss,short,4,30,4,8
1.20444,loss,short,5,3,0,20
1.20444,loss,short,5,3,0,20
1.20444,loss,short,5,3,0,20
1.20796,loss,short,5,12,2,12
1.20796,loss,short,5,12,2,12
1.21778,loss,short,5,23,6,12
1.21778,loss,short,5,23,6,12
1.21927,loss,short,5,26,2,12
1.21863,win,short,6,3,3,0
1.21732,win,short,6,2,2,4
1.21902,win,short,5,31,0,4
1.21927,win,short,5,26,2,12
1.21944,loss,long,6,7,0,12
1.21944,loss,long,6,7,0,12
1.21798,loss,long,6,8,1,12
1.21798,loss,long,6,8,1,12
1.21798,loss,long,6,8,1,12
1.21804,loss,long,6,9,2,0
1.21804,loss,long,6,9,2,0
1.21833,loss,long,6,11,4,0
1.21833,loss,long,6,11,4,0
1.19472,loss,long,6,23,2,8
1.19472,loss,long,6,23,2,8
1.19472,loss,long,6,23,2,8
1.19262,win,long,6,24,3,8
1.19262,loss,long,6,24,3,8
1.19453,loss,long,6,25,4,0
1.19234,loss,short,6,28,0,12
1.18619,win,long,7,5,0,8
1.18619,win,long,7,5,0,8
1.18716,win,short,7,5,0,20
1.18395,loss,long,7,6,1,4
1.18292,loss,short,7,6,1,8
1.18292,loss,short,7,6,1,8
1.18363,win,long,7,8,3,20
1.18363,win,long,7,8,3,20
1.18642,loss,long,7,9,4,8
1.18642,loss,long,7,9,4,8
1.18579,loss,long,7,12,0,12
1.18579,loss,long,7,12,0,12
1.18579,loss,long,7,12,0,12
1.18234,loss,long,7,14,2,20
1.18234,loss,long,7,14,2,20
1.18175,loss,long,7,15,3,4
1.18175,loss,long,7,15,3,4
1.17927,loss,long,7,21,2,16
1.18228,win,long,7,27,1,12
1.18077,win,long,7,26,0,8
1.17927,win,long,7,21,2,16
1.18625,loss,short,8,3,1,12
1.18429,win,short,8,4,2,8
1.18625,win,short,8,3,1,12
1.17918,loss,long,8,13,4,8
1.17918,loss,long,8,13,4,8
1.17109,win,short,8,17,1,12
1.17134,win,long,8,23,0,0
1.18457,win,short,9,7,1,12
1.18035,loss,short,9,14,1,4
1.18035,loss,short,9,14,1,4
1.18014,loss,short,9,14,1,16
1.18014,loss,short,9,14,1,16
1.18198,loss,short,9,15,2,16
1.17662,win,short,9,16,3,4
1.18198,win,short,9,15,2,16
1.17466,loss,long,9,23,3,12
1.17466,loss,long,9,23,3,12
1.16056,win,short,10,4,0,20
1.15694,win,short,10,10,6,16
1.15694,loss,short,10,10,6,16
1.1572,loss,short,10,11,0,8
1.1572,loss,short,10,11,0,8
1.1572,loss,short,10,11,0,8
1.15482,loss,short,10,12,1,8
1.15482,loss,short,10,12,1,8
1.15482,loss,short,10,12,1,8
1.15908,loss,short,10,18,0,4
1.15908,loss,short,10,18,0,4
1.16245,loss,short,10,21,3,16
1.16245,win,short,10,21,3,16
1.1561,win,short,11,10,2,8
1.15456,win,short,11,4,3,4
1.15812,win,short,11,2,1,12
1.15591,win,short,10,29,4,12
1.16128,win,short,10,25,0,8
1.16245,win,short,10,21,3,16
1.13587,win,short,11,19,4,0
1.12896,win,long,11,29,0,16
1.12935,win,long,11,26,4,8
1.13008,loss,short,12,2,3,16
1.13008,loss,short,12,2,3,16
1.13245,loss,short,12,3,4,12
1.13245,win,short,12,3,4,12
1.13245,win,short,12,3,4,12
1.13245,loss,short,12,3,4,12
1.12803,loss,short,12,6,0,0
1.12803,loss,short,12,6,0,0
1.12803,loss,short,12,6,0,0
1.12803,loss,short,12,6,0,0
1.12803,loss,short,12,6,0,0
1.12926,loss,short,12,9,3,16
1.12926,loss,short,12,9,3,16
1.12926,loss,short,12,9,3,16
1.12926,loss,short,12,9,3,16
1.12926,loss,short,12,9,3,16
1.12683,loss,short,12,10,4,4
1.13248,loss,short,12,31,4,4
1.13239,loss,short,12,30,3,16
1.13029,loss,short,12,28,1,12
1.12666,loss,short,12,22,2,0
1.12734,loss,short,12,21,1,12
1.12905,loss,short,12,21,1,4
1.12863,loss,short,12,20,0,20
1.12371,loss,short,12,19,6,12
1.12566,loss,short,12,14,1,16
1.12826,loss,short,12,13,0,20
1.12851,loss,short,12,13,0,0
1.12683,loss,short,12,10,4,4
